"Date","steem_price","sbd_price","amount","from","memo","to","timestamp","currency_amount","currency_type","direction","dollar_price_of_tr","tr_type"
"2018-01-04",8.12,10.17,"0.100 SBD","misrori","https://steemit.com/life/@adsactly/adsactly-personal-tell-me-your-scar-stories-and-i-ll-share-mine#@misrori/re-adsactly-adsactly-personal-tell-me-your-scar-stories-and-i-ll-share-mine-20180104t085840387z","minnowvotes","2018-01-04T08:58:48",0.1,"SBD","out",1.02,"normal_tr"
"2018-01-04",8.12,10.17,"2.000 SBD","misrori","https://steemit.com/newyear/@misrori/daily-posts-of-my-favorite-youtube-crypto-chanels-review","boomerang","2018-01-04T11:38:18",2,"SBD","out",20.34,"normal_tr"
"2018-01-04",8.12,10.17,"2.522 SBD","misrori","https://steemit.com/newyear/@misrori/daily-posts-of-my-favorite-youtube-crypto-chanels-review","booster","2018-01-04T11:39:06",2.522,"SBD","out",25.65,"normal_tr"
"2018-01-04",8.12,10.17,"2.000 SBD","misrori","https://steemit.com/newyear/@misrori/daily-posts-of-my-favorite-youtube-crypto-chanels-review","pushup","2018-01-04T11:40:03",2,"SBD","out",20.34,"normal_tr"
"2018-01-05",6.55,8.81,"0.100 SBD","misrori","https://steemit.com/steemit/@misrori/uppcomming-events-in-cryptoworld-05-jan-2019","steembloggers","2018-01-05T12:11:39",0.1,"SBD","out",0.88,"normal_tr"
"2018-01-05",6.55,8.81,"2.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld","allaz","2018-01-05T13:18:57",2,"SBD","out",17.62,"normal_tr"
"2018-01-05",6.55,8.81,"1.931 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld","postpromoter","2018-01-05T13:19:36",1.931,"SBD","out",17.01,"normal_tr"
"2018-01-06",5.7,7.6,"0.131 SBD","misrori","https://steemit.com/uppcomming/@misrori/3vwiyd-uppcomming-events-in-cryptoworld-05-jan-2019","minnowvotes","2018-01-06T15:47:54",0.131,"SBD","out",1,"normal_tr"
"2018-01-10",5.95,7.84,"10.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-07-jan-2019","rocky1","2018-01-10T15:25:21",10,"SBD","out",78.4,"normal_tr"
"2018-01-11",5.32,6.92,"10.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-07-jan-2017","upme","2018-01-11T07:19:36",10,"SBD","out",69.2,"normal_tr"
"2018-01-11",5.32,6.92,"2.000 SBD","misrori","https://steemit.com/uppcomming/@misrori/3vwiyd-uppcomming-events-in-cryptoworld-05-jan-2019","upmyvote","2018-01-11T11:57:09",2,"SBD","out",13.84,"normal_tr"
"2018-01-11",5.32,6.92,"2.394 SBD","misrori","https://steemit.com/uppcomming/@misrori/3vwiyd-uppcomming-events-in-cryptoworld-05-jan-2019","aksdwi","2018-01-11T11:57:48",2.394,"SBD","out",16.57,"normal_tr"
"2018-01-14",6.28,6.83,"10.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-11-jan-2019","rocky1","2018-01-14T12:24:30",10,"SBD","out",68.3,"normal_tr"
"2018-01-16",5.44,6.19,"10.000 SBD","misrori","https://steemit.com/uppcomming/@misrori/uppcomming-events-in-cryptoworld-12-jan-2019","postpromoter","2018-01-16T05:21:21",10,"SBD","out",61.9,"normal_tr"
"2018-01-16",5.44,6.19,"10.000 SBD","postpromoter","Refund for invalid bid: 10.000 SBD - Posts cannot be older than 3 Day(s) 12 Hour(s).","misrori","2018-01-16T05:21:33",10,"SBD","in",61.9,"normal_tr"
"2018-01-16",5.44,6.19,"10.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/uppcomming-events-in-cryptoworld-14-jan-2019","postpromoter","2018-01-16T05:31:54",10,"SBD","out",61.9,"normal_tr"
"2018-01-16",5.44,6.19,"3.000 SBD","misrori","https://steemit.com/uppcomming/@misrori/uppcomming-events-in-cryptoworld-12-jan-2019","pushup","2018-01-16T05:38:00",3,"SBD","out",18.57,"normal_tr"
"2018-01-16",5.44,6.19,"0.001 STEEM","hottopic","Resteem to 11.000+ Follower . Send 1 SBD or 3 STEEM to @hottopic ( URL as memo ) Service Active","misrori","2018-01-16T10:56:09",0.001,"STEEM","in",0.01,"normal_tr"
"2018-01-16",5.44,6.19,"3.186 SBD","misrori","https://steemit.com/bitcoin/@misrori/uppcomming-events-in-cryptoworld-13-jan-2019","postpromoter","2018-01-16T14:01:09",3.186,"SBD","out",19.72,"normal_tr"
"2018-01-16",5.44,6.19,"0.866 SBD","misrori","https://steemit.com/steemit/@sndbox/steemit-wallet-101-introduction-and-key-terms-illustrated-update#@misrori/re-sndbox-steemit-wallet-101-introduction-and-key-terms-illustrated-update-20180112t144030051z","pushup","2018-01-16T19:36:36",0.866,"SBD","out",5.36,"normal_tr"
"2018-01-16",5.44,6.19,"0.866 SBD","pushup","Bid refund - Minimum bid is 1 STEEM or SBD.","misrori","2018-01-16T19:36:48",0.866,"SBD","in",5.36,"normal_tr"
"2018-01-17",3.86,4.07,"1.008 SBD","misrori","https://steemit.com/bitcoin/@misrori/ime9s-my-top-10-crypto-youtube-chanel-daily-videos-13-jan-2017","aksdwi","2018-01-17T07:20:03",1.008,"SBD","out",4.1,"normal_tr"
"2018-01-17",3.86,4.07,"0.001 STEEM","hottopic","Resteem to 11.000+ Follower . Send 1 SBD or 3 STEEM to @hottopic ( URL as memo ) Service Active","misrori","2018-01-17T07:30:21",0.001,"STEEM","in",0,"normal_tr"
"2018-01-17",3.86,4.07,"1.373 SBD","misrori","https://steemit.com/bitcoin/@misrori/uppcomming-events-in-cryptoworld-13-jan-2019","buildawhale","2018-01-17T19:45:48",1.373,"SBD","out",5.59,"normal_tr"
"2018-01-17",3.86,4.07,"1.373 SBD","buildawhale","Refund for invalid bid: 1.373 SBD - Min bid amount is 2.","misrori","2018-01-17T19:45:57",1.373,"SBD","in",5.59,"normal_tr"
"2018-01-18",4.08,3.98,"1.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-18-jan-2019","hottopic","2018-01-18T06:34:21",1,"SBD","out",3.98,"normal_tr"
"2018-01-18",4.08,3.98,"5.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/ime9s-my-top-10-crypto-youtube-chanel-daily-videos-13-jan-2017","pushup","2018-01-18T07:27:18",5,"SBD","out",19.9,"normal_tr"
"2018-01-18",4.08,3.98,"4.823 SBD","misrori","https://steemit.com/bitcoin/@misrori/ime9s-my-top-10-crypto-youtube-chanel-daily-videos-13-jan-2017","upme","2018-01-18T07:37:36",4.823,"SBD","out",19.2,"normal_tr"
"2018-01-18",4.08,3.98,"4.823 SBD","upme","Refund for invalid bid: 4.823 SBD - Posts cannot be older than 3 Day(s) 12 Hour(s).","misrori","2018-01-18T07:37:45",4.823,"SBD","in",19.2,"normal_tr"
"2018-01-18",4.08,3.98,"0.001 SBD","vallurivikram","Great Opportunity: Delegation Power,Resteem and Upvote A.) Resteem Service: Send 0.500 Steem or 0.500 Steem Dollar (SBD) to @vallurivikram and the URL in the memo that you want resteemed and upvoted. We're offering resteems to over 8000 followers from different accounts and different time zones, this way your post will get more attention. Some of the accounts : @vallurivikram @sk2045 @kishore1988 @bharatcool @sandrajordan483 @kevin2011   and other accounts Please note we just don't resteem, we want to see to it that you posts get maximum attention. We will also promote your posts and also use bot service like @drotto to upvote. Our resteems generally do better than Promoted Posts. Resteems get you more views, more followers, more engagement on your post, and usually more money. B.)Invest in our upvote bot: We are currently in the process of setting up our own voting bot and will be fully functional from Feb 5th. Send 2 Steem or 2 Steem Dollar (SBD) to @vallurivikram and you will get 5 resteems. What more Early 300 adopters will get additional 5 up-votes free from our bot. C.)Steem Power Delegation service: Get resteemed atleast 10 posts and you will be on the priority list to get Steem Power delegation for one day at a nominal charge of 3 SBD. (Will be announcing this soon) Please visit link http://resteem.tk/ Please go through posted link https://steemit.com/steemit/@vallurivikram/great-opportunity-delegation-power-resteem-and-upvote","misrori","2018-01-18T08:06:42",0.001,"SBD","in",0,"normal_tr"
"2018-01-19",4.26,4.18,"0.001 STEEM","steemfuzzy","Thank you for visiting my blog -- @steemfuzzy. Please upvote and follow me.","misrori","2018-01-19T07:59:45",0.001,"STEEM","in",0,"normal_tr"
"2018-01-21",5.76,8.06,"2.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-18-jan-2017","upmyvote","2018-01-21T07:57:45",2,"SBD","out",16.12,"normal_tr"
"2018-01-21",5.76,8.06,"0.001 STEEM","hottopic","Resteem to 11.000+ Follower . Send 1 SBD or 3 STEEM to @hottopic ( URL as memo ) Service Active","misrori","2018-01-21T07:58:18",0.001,"STEEM","in",0.01,"normal_tr"
"2018-01-21",5.76,8.06,"2.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-18-jan-2017","buildawhale","2018-01-21T07:58:45",2,"SBD","out",16.12,"normal_tr"
"2018-01-21",5.76,8.06,"2.000 SBD","buildawhale","Refund for invalid bid: 2.000 SBD - Min bid amount is 2.5.","misrori","2018-01-21T07:58:51",2,"SBD","in",16.12,"normal_tr"
"2018-01-21",5.76,8.06,"2.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-18-jan-2017","boomerang","2018-01-21T07:59:30",2,"SBD","out",16.12,"normal_tr"
"2018-01-21",5.76,8.06,"2.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-18-jan-2017","appreciator","2018-01-21T08:00:12",2,"SBD","out",16.12,"normal_tr"
"2018-01-21",5.76,8.06,"2.000 SBD","boomerang","Refund from @boomerang. Please only bid for posts that are not older then 2.5 days. Memo https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-18-jan-2017","misrori","2018-01-21T11:18:42",2,"SBD","in",16.12,"normal_tr"
"2018-01-22",4.97,8.42,"10.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-19-jan-2019","appreciator","2018-01-22T04:49:57",10,"SBD","out",84.2,"normal_tr"
"2018-01-22",4.97,8.42,"2.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-18-jan-2019","upmyvote","2018-01-22T05:00:03",2,"SBD","out",16.84,"normal_tr"
"2018-01-22",4.97,8.42,"5.000 SBD","misrori","https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-19-jan-2017","upme","2018-01-22T05:12:21",5,"SBD","out",42.1,"normal_tr"
"2018-01-22",4.97,8.42,"5.402 SBD","misrori","https://steemit.com/bitcoin/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-19-jan-2017","pushup","2018-01-22T05:19:33",5.402,"SBD","out",45.48,"normal_tr"
"2018-01-22",4.97,8.42,"1.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-22-jan-2019","lays","2018-01-22T08:06:03",1,"SBD","out",8.42,"normal_tr"
"2018-01-22",4.97,8.42,"8.145 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-20-jan-2019","booster","2018-01-22T09:03:09",8.145,"SBD","out",68.58,"normal_tr"
"2018-01-22",4.97,8.42,"0.001 STEEM","hottopic","Resteem to 11.000+ Follower . Send 1 SBD or 3 STEEM to @hottopic ( URL as memo ) Service Active","misrori","2018-01-22T09:03:27",0.001,"STEEM","in",0,"normal_tr"
"2018-01-25",6.08,7.4,"2.000 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-23-jan-2019","upmyvote","2018-01-25T06:45:30",2,"SBD","out",14.8,"normal_tr"
"2018-01-28",6.07,6.86,"5.000 STEEM","misrori","stEoCW3I9aBAK0fMs4f34S5PN2ldd1el","anonsteem","2018-01-28T13:07:18",5,"STEEM","out",30.35,"normal_tr"
"2018-01-29",6.37,7.41,"0.010 SBD","misrori","https://steemit.com/bitcoin/@misrori/uppcomming-events-in-cryptoworld-29-jan-2019","postdoctor","2018-01-29T07:43:06",0.01,"SBD","out",0.07,"normal_tr"
"2018-01-29",6.37,7.41,"0.010 SBD","postdoctor","Refund for invalid bid: 0.010 SBD - Min bid amount is 0.1.","misrori","2018-01-29T07:43:09",0.01,"SBD","in",0.07,"normal_tr"
"2018-01-29",6.37,7.41,"0.100 SBD","misrori","https://steemit.com/bitcoin/@misrori/uppcomming-events-in-cryptoworld-29-jan-2019","postdoctor","2018-01-29T07:44:15",0.1,"SBD","out",0.74,"normal_tr"
"2018-01-29",6.37,7.41,"0.100 SBD","misrori","https://steemit.com/steem/@misrori/my-top-10-crypto-youtube-chanel-daily-videos-28-jan-2017","postdoctor","2018-01-29T09:39:24",0.1,"SBD","out",0.74,"normal_tr"
"2018-01-29",6.37,7.41,"1.000 SBD","misrori","","postdoctor","2018-01-29T09:39:57",1,"SBD","out",7.41,"normal_tr"
"2018-01-29",6.37,7.41,"20.000 SBD","misrori","","postdoctor","2018-01-29T09:42:57",20,"SBD","out",148.2,"normal_tr"
"2018-01-29",6.37,7.41,"0.050 SBD","misrori","https://steemit.com/adsactly/@adsactly/adsactly-short-stories-the-other-side-of-the-coin","postdoctor","2018-01-29T13:05:45",0.05,"SBD","out",0.37,"normal_tr"
"2018-01-29",6.37,7.41,"0.100 SBD","misrori","https://steemit.com/introduceyourself/@postdoctor/postdoctor-a-new-votingbot","superbot","2018-01-29T15:26:36",0.1,"SBD","out",0.74,"normal_tr"
"2018-01-29",6.37,7.41,"0.100 SBD","misrori","https://steemit.com/introduceyourself/@postdoctor/postdoctor-a-new-votingbot","fresteem","2018-01-29T15:27:42",0.1,"SBD","out",0.74,"normal_tr"
"2018-01-29",6.37,7.41,"0.100 SBD","misrori","https://steemit.com/introduceyourself/@postdoctor/postdoctor-a-new-votingbot","resteemr","2018-01-29T15:28:51",0.1,"SBD","out",0.74,"normal_tr"
"2018-01-29",6.37,7.41,"0.100 SBD","misrori","https://steemit.com/life/@thomasjmitchell/the-life-of-a-southern-elephant-seals-molting-at-elephant-point-antarctica","postdoctor","2018-01-29T19:07:12",0.1,"SBD","out",0.74,"normal_tr"
"2018-01-31",4.65,5.07,"0.200 SBD","misrori","https://steemit.com/steem/@misrori/uppcomming-events-in-cryptoworld-31-january-2018","bearwards","2018-01-31T12:20:42",0.2,"SBD","out",1.01,"normal_tr"
"2018-01-31",4.65,5.07,"0.200 SBD","misrori","https://steemit.com/success/@misrori/mys-top-10-crypto-youtube-chanel-daily-videos31-january-2018","bearwards","2018-01-31T13:37:39",0.2,"SBD","out",1.01,"normal_tr"
"2018-01-31",4.65,5.07,"0.100 SBD","misrori","https://steemit.com/success/@misrori/mys-top-10-crypto-youtube-chanel-daily-videos31-january-2018","postdoctor","2018-01-31T13:51:06",0.1,"SBD","out",0.51,"normal_tr"
"2018-02-01",5.12,5.29,"28.362 SBD","misrori","","postdoctor","2018-02-01T13:41:03",28.362,"SBD","out",150.03,"normal_tr"
"2018-02-01",5.12,5.29,"51.182 STEEM","postdoctor","","misrori","2018-02-01T13:53:51",51.182,"STEEM","in",262.05,"normal_tr"
"2018-02-01",5.12,5.29,"1.000 STEEM","misrori","try","postdoctor","2018-02-01T14:05:09",1,"STEEM","out",5.12,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/tothemoon@misrori/what-people-thinks-about-iostoken-01-february-2018","postdoctor","2018-02-01T15:10:27",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-emercoin-01-february-2018","postdoctor","2018-02-01T16:10:27",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-zilliqa-01-february-2018","postdoctor","2018-02-01T17:10:30",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-particl-01-february-2018","postdoctor","2018-02-01T18:10:27",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-bitcoin-gold-01-february-2018","postdoctor","2018-02-01T19:10:30",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-veritaseum-01-february-2018","postdoctor","2018-02-01T20:10:27",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-zclassic-01-february-2018","postdoctor","2018-02-01T21:10:30",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-cardano-01-february-2018","postdoctor","2018-02-01T22:10:30",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-01",5.12,5.29,"0.500 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-nano-02-february-2018","postdoctor","2018-02-01T23:10:30",0.5,"STEEM","out",2.56,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-qash-02-february-2018","postdoctor","2018-02-02T00:10:27",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-nxt-02-february-2018","postdoctor","2018-02-02T01:10:27",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-reddcoin-02-february-2018","postdoctor","2018-02-02T02:10:27",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-enigma-02-february-2018","postdoctor","2018-02-02T03:10:27",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-gxshares-02-february-2018","postdoctor","2018-02-02T04:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-vechain-02-february-2018","postdoctor","2018-02-02T05:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-bitshares-02-february-2018","postdoctor","2018-02-02T06:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-monero-02-february-2018","postdoctor","2018-02-02T07:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-maidsafecoin-02-february-2018","postdoctor","2018-02-02T08:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-veritaseum-02-february-2018","postdoctor","2018-02-02T09:23:06",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-ignis-02-february-2018","postdoctor","2018-02-02T10:10:27",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-steem-02-february-2018","postdoctor","2018-02-02T11:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-tron-02-february-2018","postdoctor","2018-02-02T12:10:27",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-siacoin-02-february-2018","postdoctor","2018-02-02T13:10:27",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-syscoin-02-february-2018","postdoctor","2018-02-02T14:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-request-network-02-february-2018","postdoctor","2018-02-02T18:10:30",0.5,"STEEM","out",2.51,"normal_tr"
"2018-02-02",5.02,4.44,"0.500 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-verge-02-february-2018","postdoctor","2018-02-02T19:10:27",0.5,"STEEM","out",2.51,"normal_tr"
